"sampling_date","min_depth","Temp","Cond","O2"
2016-06-06,"290",5.5,324,4.11
2016-06-06,"300",5.5,324,3.91
2016-06-06,"305",5.5,325,3.47
2016-06-06,"309",5.5,325,3.48
2016-06-23,"0",20.91,292,10.51
2016-06-23,"2.5",18.41,292,10.95
2016-06-23,"5",18.18,292,11.05
2016-06-23,"7.5",17.71,292,11.22
2016-06-23,"10",14.98,293,11.3
2016-06-23,"15",11.13,297,10.73
2016-06-23,"20",9.9,303,9.63
2016-06-23,"25",8.49,310,8.93
2016-06-23,"30",7.93,310,9.27
2016-06-23,"35",7.36,309,9.45
2016-06-23,"50",7,308,9.56
2016-06-23,"100",6.72,311,9.47
2016-06-23,"150",6.16,316,7.88
2016-06-23,"200",5.72,318,6.83
2016-06-23,"250",5.55,322,5.3
2016-06-23,"275",5.53,324,4.6
2016-06-23,"290",5.5,325,4.2
2016-06-23,"300",5.5,326,3.58
2016-06-23,"305",5.5,327,3.32
2016-06-23,"309",5.5,327,3.24
2016-07-05,"0",22.52,289,9.8
2016-07-05,"2.5",21.56,291,9.66
2016-07-05,"5",20.97,292,10.17
2016-07-05,"7.5",18.13,290,11.51
2016-07-05,"10",15.34,288,12.03
2016-07-05,"15",11.95,291,10.25
2016-07-05,"20",10.43,298,9.42
2016-07-05,"25",8.11,308,8.98
2016-07-05,"30",7.68,310,8.7
2016-07-05,"35",7.3,309,9.06
2016-07-05,"50",6.98,308,9.65
2016-07-05,"100",6.7,308,9.45
2016-07-05,"150",6.13,314,7.88
2016-07-05,"200",5.76,316,6.75
2016-07-05,"250",5.57,320,5.46
2016-07-05,"275",5.52,322,4.87
2016-07-05,"290",5.51,324,4.02
2016-07-05,"300",5.5,325,3.64
2016-07-05,"305",5.5,326,3.42
2016-07-05,"309",5.5,326,3.55
2016-07-18,"0",21.54,288,9.95
2016-07-18,"2.5",19.31,285,10.19
2016-07-18,"5",18.93,285,10.14
2016-07-18,"7.5",18.78,285,10.31
2016-07-18,"10",16.56,285,10.21
2016-07-18,"15",11.76,295,10.56
2016-07-18,"20",10.65,305,9.21
2016-07-18,"25",8.84,311,8.44
2016-07-18,"30",8.67,311,8.49
2016-07-18,"35",7.83,312,8.83
2016-07-18,"50",7.11,308,9.38
2016-07-18,"100",6.61,309,9.7
2016-07-18,"150",6.12,314,7.9
2016-07-18,"200",5.75,318,6.86
2016-07-18,"250",5.59,322,5.58
2016-07-18,"275",5.52,324,4.75
2016-07-18,"290",5.51,324,4.48
2016-07-18,"300",5.51,326,3.59
2016-07-18,"305",5.51,326,3.15
2016-07-18,"309",5.51,326,3.6
2016-08-08,"0",22.2,277,10.04
2016-08-08,"0",NA,284,10.65
2016-08-08,"2.5",21.42,274,10.42
2016-08-08,"5",18.61,278,12.83
2016-08-08,"7.5",17.21,279,13.02
2016-08-08,"10",15.98,286,12.18
2016-08-08,"15",13.98,291,9.47
2016-08-08,"20",11.63,298,8.55
2016-08-08,"25",9.2,310,8.23
2016-08-08,"30",8.8,306,8.01
2016-08-08,"35",7.89,308,8.09
2016-08-08,"50",7.24,308,8.72
2016-08-08,"100",6.7,307,9.32
2016-08-08,"150",6.15,312,7.8
2016-08-08,"200",5.76,315,6.29
2016-08-08,"250",5.59,318,5.61
2016-08-08,"275",5.53,320,4.57
2016-08-08,"290",5.51,321,4.06
2016-08-08,"300",5.51,324,3.24
2016-08-08,"305",5.51,323,2.95
2016-08-08,"309",5.51,323,3.08
2016-08-24,"0",22.23,279,9.88
2016-08-24,"2.5",21.44,275,10.37
2016-08-24,"5",19.92,277,10.8
2016-08-24,"7.5",18.38,281,12.07
2016-08-24,"10",15.86,286,11.24
2016-08-24,"15",13.81,291,9.74
2016-08-24,"20",11.62,309,7.58
2016-08-24,"25",9.86,316,7.59
2016-08-24,"30",9.08,316,7.88
2016-08-24,"35",8.14,319,7.81
2016-08-24,"50",7.27,317,8.82
2016-08-24,"100",6.7,316,9.48
2016-08-24,"150",6.1,322,7.76
2016-08-24,"200",5.78,326,6.53
2016-08-24,"250",5.58,332,5.46
2016-08-24,"275",5.54,329,4.85
2016-08-24,"290",5.53,328,3.94
2016-08-24,"300",5.52,334,3.53
2016-08-24,"305",5.52,334,2.89
2016-08-24,"309",5.52,335,3.02
2016-09-07,"0",20.22,276,10.29
2016-09-07,"2.5",19.75,274,10.34
2016-09-07,"5",19.31,275,10.66
2016-09-07,"7.5",18.8,275,10.12
2016-09-07,"10",15.4,279,9.38
2016-09-07,"15",12.22,299,7.49
2016-09-07,"20",10.62,304,7.18
2016-09-07,"25",9.44,316,7.11
2016-09-07,"30",8.71,316,7.94
2016-09-07,"35",8.05,314,8
2016-09-07,"50",7.31,314,8.76
2016-09-07,"100",6.75,313,9.15
2016-09-07,"150",6.22,318,7.61
2016-09-07,"200",5.82,321,6.6
2016-09-07,"250",5.6,323,5.64
2016-09-07,"275",5.53,326,4.45
2016-09-07,"290",5.52,328,3.73
2016-09-07,"300",5.51,329,2.65
2016-09-07,"305",5.52,329,2.78
2016-09-07,"309",NA,330,2.27
2016-09-19,"0",21.34,271,9.55
2016-09-19,"2.5",20.7,280,9.6
2016-09-19,"5",20.49,273,9.61
2016-09-19,"7.5",20.32,270,9.57
2016-09-19,"10",20.16,271,9.6
2016-09-19,"15",14.95,276,9.71
2016-09-19,"20",12.28,280,7.84
2016-09-19,"25",10.36,310,6.34
2016-09-19,"30",8.95,313,6.46
2016-09-19,"35",8.18,314,7
2016-09-19,"50",7.22,312,8.33
2016-09-19,"100",6.71,311,9.1
2016-09-19,"150",6.23,319,7.55
2016-09-19,"200",5.81,320,6.33
2016-09-19,"250",5.62,322,5.31
2016-09-19,"275",5.56,324,4.7
2016-09-19,"290",5.55,326,3.6
2016-09-19,"300",5.53,327,2.85
2016-09-19,"305",5.53,327,2.77
2016-09-19,"309",NA,328,2.12
2016-10-17,"0",14.18,271,9.22
2016-10-17,"0",NA,291,8.7
2016-10-17,"2.5",14.12,273,9.28
2016-10-17,"5",13.02,275,9.21
2016-10-17,"7.5",12.39,282,8.03
2016-10-17,"10",10.89,287,7.52
2016-10-17,"15",9.99,305,5.46
2016-10-17,"20",9.38,308,6.44
2016-10-17,"25",8.63,309,6.71
2016-10-17,"30",8.1,310,6.83
2016-10-17,"35",7.71,310,7.07
2016-10-17,"50",7.1,304,8.2
2016-10-17,"100",6.61,309,8.92
2016-10-17,"150",6.13,310,7.56
2016-10-17,"200",5.81,315,6.3
2016-10-17,"250",5.6,321,5.17
2016-10-17,"275",5.55,321,4.76
2016-10-17,"290",5.53,322,3.48
2016-10-17,"300",5.52,324,1.98
2016-10-17,"305",5.52,325,2
2016-10-17,"309",5.53,324,1.81
2016-11-15,"0",11.08,283,9.36
2016-11-15,"2.5",11.09,285,9.36
2016-11-15,"5",11.08,285,9.43
2016-11-15,"7.5",11.08,289,9.38
2016-11-15,"10",11.08,285,9.41
2016-11-15,"15",11.08,285,9.43
2016-11-15,"20",11.08,285,9.34
2016-11-15,"25",11.08,287,9.22
2016-11-15,"30",11.08,288,9.03
2016-11-15,"35",10.65,296,7.99
2016-11-15,"50",7.48,302,7.49
2016-11-15,"100",6.74,302,8.99
2016-11-15,"150",6.17,313,7.45
2016-11-15,"200",5.8,316,6.43
2016-11-15,"250",5.63,320,4.99
2016-11-15,"275",5.58,320,4.39
2016-11-15,"290",5.56,322,3.74
2016-11-15,"300",5.55,324,3.22
2016-11-15,"305",5.54,325,2.28
2016-11-15,"309",5.54,326,2.22
2016-11-30,"0",9.59,294,9.46
2016-11-30,"2.5",9.64,292,9.54
2016-11-30,"5",9.64,292,9.55
2016-11-30,"7.5",9.64,293,9.58
2016-11-30,"10",9.64,294,9.46
2016-11-30,"15",9.64,293,9.54
2016-11-30,"20",9.62,292,9.48
2016-11-30,"25",8.5,301,8.2
2016-11-30,"30",8.41,304,7.99
2016-11-30,"35",7.84,307,7.84
2016-11-30,"50",7.15,310,8.03
2016-11-30,"100",6.57,314,8.51
2016-11-30,"150",6.09,317,7.42
2016-11-30,"200",5.76,318,6.19
2016-11-30,"250",5.6,321,4.94
2016-11-30,"275",5.56,323,4.35
2016-11-30,"290",5.54,324,3.96
2016-11-30,"300",5.54,325,3.13
2016-11-30,"305",5.53,325,2.73
2016-11-30,"309",5.53,325,2.39
2016-12-15,"0",8.56,299,9.91
2016-12-15,"2.5",8.57,297,9.86
2016-12-15,"5",8.56,298,9.85
2016-12-15,"7.5",8.56,297,9.79
2016-12-15,"10",8.56,298,9.79
2016-12-15,"15",8.55,299,9.85
2016-12-15,"20",8.55,298,9.87
2016-12-15,"25",7.86,308,7.89
2016-12-15,"30",7.7,309,7.71
2016-12-15,"35",7.37,309,8.03
2016-12-15,"50",6.99,308,8.53
2016-12-15,"100",6.45,312,8.28
2016-12-15,"150",6,316,6.58
2016-12-15,"200",5.77,321,5.72
2016-12-15,"250",5.62,323,4.54
2016-12-15,"275",5.59,324,4.86
2016-12-15,"290",5.57,325,5.21
2016-12-15,"300",5.55,326,5.52
2016-12-15,"305",5.55,326,5.67
2016-12-15,"309",5.55,327,5.73
2017-01-30,"0",6.41,301,9.75
2017-01-30,"2.5",6.43,301,9.82
2017-01-30,"5",6.4,302,9.79
2017-01-30,"7.5",6.39,303,9.81
2017-01-30,"10",6.39,303,9.74
2017-01-30,"15",6.4,303,9.81
2017-01-30,"20",6.39,303,9.76
2017-01-30,"25",6.39,304,9.79
2017-01-30,"30",6.39,306,9.75
2017-01-30,"35",6.39,304,9.75
2017-01-30,"50",6.39,305,9.75
2017-01-30,"100",6.35,306,9.74
2017-01-30,"150",6.23,310,8.13
2017-01-30,"200",5.82,316,6.37
2017-01-30,"250",5.64,321,4.71
2017-01-30,"275",5.58,323,3.03
2017-01-30,"290",5.56,323,2.9
2017-01-30,"300",5.56,325,2.8
2017-01-30,"305",5.56,325,2.47
2017-01-30,"309",5.56,326,2.32
2017-02-15,"0",6.66,301,10.05
2017-02-15,"2.5",6.53,302,9.97
2017-02-15,"5",6.34,302,9.92
2017-02-15,"7.5",6.33,303,9.94
2017-02-15,"10",6.32,304,10.2
2017-02-15,"15",6.31,305,9.94
2017-02-15,"20",6.3,305,9.97
2017-02-15,"25",6.3,304,9.9
2017-02-15,"30",6.3,308,9.93
2017-02-15,"35",6.3,305,9.91
2017-02-15,"50",6.3,305,9.99
2017-02-15,"100",6.3,319,9.88
2017-02-15,"150",6.15,316,7.75
2017-02-15,"200",5.87,316,6.24
2017-02-15,"250",5.66,322,4.86
2017-02-15,"275",5.6,321,3.95
2017-02-15,"290",5.58,323,3.35
2017-02-15,"300",5.58,324,3.15
2017-02-15,"305",5.57,325,2.97
2017-02-15,"309",5.57,326,3.04
2017-03-08,"0",6.46,300,10.38
2017-03-08,"2.5",6.41,299,10.37
2017-03-08,"5",6.36,300,10.34
2017-03-08,"7.5",6.35,300,10.4
2017-03-08,"10",6.35,300,10.32
2017-03-08,"15",6.33,301,10.29
2017-03-08,"20",6.33,301,10.33
2017-03-08,"25",6.32,302,10.33
2017-03-08,"30",6.33,301,10.32
2017-03-08,"35",6.33,301,10.31
2017-03-08,"50",6.32,302,10.39
2017-03-08,"100",6.27,303,9.99
2017-03-08,"150",6.18,303,9.23
2017-03-08,"200",6.05,303,8.98
2017-03-08,"250",5.7,307,5.22
2017-03-08,"275",5.63,315,4.17
2017-03-08,"290",5.59,316,3.94
2017-03-08,"300",5.58,318,3.39
2017-03-08,"305",5.57,320,2.99
2017-03-08,"309",5.58,320,3
2017-03-20,"0",10.2,293,12.86
2017-03-20,"2.5",8.2,292,13.06
2017-03-20,"5",7.4,294,12.48
2017-03-20,"7.5",7.24,297,12.29
2017-03-20,"10",7.18,296,12
2017-03-20,"15",6.9,299,10.91
2017-03-20,"20",6.59,298,10.38
2017-03-20,"25",6.39,298,10.31
2017-03-20,"30",6.39,299,10.35
2017-03-20,"35",6.36,299,10.3
2017-03-20,"50",6.33,302,10.23
2017-03-20,"100",6.23,302,9.99
2017-03-20,"150",6.12,302,8.87
2017-03-20,"200",5.82,312,6.1
2017-03-20,"250",5.65,316,5.07
2017-03-20,"275",5.62,317,4.32
2017-03-20,"290",5.6,318,0
2017-03-20,"300",5.6,319,3.42
2017-03-20,"305",5.58,320,3.22
2017-03-20,"309",5.59,320,3.17
2017-04-10,"0",11.33,301,11.3
2017-04-10,"2.5",8.91,300,12.01
2017-04-10,"5",8.68,302,11.85
2017-04-10,"7.5",8.52,302,11.88
2017-04-10,"10",8.27,301,11.58
2017-04-10,"15",7.1,300,10.8
2017-04-10,"20",6.66,300,10.45
2017-04-10,"25",6.51,302,10.14
2017-04-10,"30",6.41,301,9.96
2017-04-10,"35",6.36,301,10.19
2017-04-10,"50",6.31,303,9.86
2017-04-10,"100",6.16,305,8.99
2017-04-10,"150",5.98,311,6.92
2017-04-10,"200",5.78,313,5.49
2017-04-10,"250",5.65,317,4.33
2017-04-10,"275",5.61,318,3.88
2017-04-10,"290",5.59,319,3.26
2017-04-10,"300",5.59,320,3.11
2017-04-10,"305",5.59,320,2.98
2017-04-10,"309",5.6,321,3
2017-05-02,"0",9.2,304,11.23
2017-05-02,"2.5",9.05,304,11.35
2017-05-02,"5",8.91,305,11.27
2017-05-02,"7.5",8.84,306,11.36
2017-05-02,"10",8.8,309,11.21
2017-05-02,"15",8.44,306,11.01
2017-05-02,"20",8.3,307,10.73
2017-05-02,"25",7.17,307,10.27
2017-05-02,"30",7.05,308,10.11
2017-05-02,"35",6.92,308,10.02
2017-05-02,"50",6.4,307,9.85
2017-05-02,"100",6.23,309,9.46
2017-05-02,"150",6.11,313,8.02
2017-05-02,"200",5.89,318,6.48
2017-05-02,"250",5.67,322,4.62
2017-05-02,"275",5.61,324,3.89
2017-05-02,"290",5.61,325,3.41
2017-05-02,"300",5.6,327,3.09
2017-05-02,"305",5.6,329,3
2017-05-02,"309",5.6,328,3.03
2017-05-15,"0",14,306,12.6
2017-05-15,"2.5",11.93,307,13.19
2017-05-15,"5",10.85,306,13.01
2017-05-15,"7.5",10.2,316,12.97
2017-05-15,"10",9.62,310,11.79
2017-05-15,"15",8.75,310,11.06
2017-05-15,"20",8.11,310,10.69
2017-05-15,"25",7.54,311,10.41
2017-05-15,"30",7.35,300,10.44
2017-05-15,"35",7.09,312,10.35
2017-05-15,"50",6.6,312,10.2
2017-05-15,"100",6.27,312,9.98
2017-05-15,"150",6.09,316,8.52
2017-05-15,"200",5.83,321,6.58
2017-05-15,"250",5.7,325,5.28
2017-05-15,"275",5.64,326,4.47
2017-05-15,"290",5.63,326,4.13
2017-05-15,"300",5.61,327,3.81
2017-05-15,"305",5.61,329,3.46
2017-05-15,"309",5.61,329,3.44
2017-06-01,"0",18.75,301,10.46
2017-06-01,"2.5",18.6,299,10.51
2017-06-01,"5",17,300,10.62
2017-06-01,"7.5",12.8,305,12.46
2017-06-01,"10",11.1,312,11.01
2017-06-01,"15",9.46,300,10.33
2017-06-01,"20",8.85,302,9.59
2017-06-01,"25",7.95,302,9.17
2017-06-01,"30",7.7,310,9.19
2017-06-01,"35",7.15,310,9.75
2017-06-01,"50",6.6,309,9.35
2017-06-01,"100",6.27,312,9.38
2017-06-01,"150",6.13,310,8.35
2017-06-01,"200",5.87,317,6.45
2017-06-01,"250",5.68,322,4.58
2017-06-01,"275",5.63,323,3.83
2017-06-01,"290",5.61,326,3.29
2017-06-01,"300",5.61,326,2.95
2017-06-01,"305",5.61,315,2.97
2017-06-01,"309",5.61,317,2.91
2017-06-20,"0",22,302,9.64
2017-06-20,"2.5",20.63,301,9.9
2017-06-20,"5",18.55,301,10.46
2017-06-20,"7.5",17.72,300,10.84
2017-06-20,"10",15.8,299,11.42
2017-06-20,"15",11.48,304,10.92
2017-06-20,"20",9.57,313,9.71
2017-06-20,"25",8.45,312,8.97
2017-06-20,"30",8.07,312,9.07
2017-06-20,"35",7.49,312,9.18
2017-06-20,"50",6.82,312,9.44
2017-06-20,"100",6.26,312,9.9
2017-06-20,"150",6.12,316,8.8
2017-06-20,"200",5.88,322,6.33
2017-06-20,"250",5.69,326,4.7
2017-06-20,"275",5.64,327,4.12
2017-06-20,"290",5.61,328,3.93
2017-06-20,"300",5.62,329,3.4
2017-06-20,"305",5.61,330,3.04
2017-06-20,"309",5.61,330,3.11
2017-07-04,"0",22.04,295,9.49
2017-07-04,"2.5",20.73,292,9.59
2017-07-04,"5",20.07,292,9.59
2017-07-04,"7.5",18.4,293,9.57
2017-07-04,"10",17.24,294,9.99
2017-07-04,"15",12.99,294,10.03
2017-07-04,"20",10.3,303,9.84
2017-07-04,"25",8.3,309,8.72
2017-07-04,"30",8,309,8.68
2017-07-04,"35",7.36,309,8.61
2017-07-04,"50",6.75,310,9.11
2017-07-04,"100",6.26,308,9.54
2017-07-04,"150",6.08,311,8.45
2017-07-04,"200",5.87,317,6.42
2017-07-04,"250",5.69,323,4.56
2017-07-04,"275",5.64,324,3.96
2017-07-04,"290",5.62,324,3.43
2017-07-04,"300",5.61,327,2.89
2017-07-04,"305",5.61,326,2.73
2017-07-04,"309",5.62,327,2.64
2017-07-18,"0",24.6,294,9.62
2017-07-18,"2.5",22.83,293,9.63
2017-07-18,"5",22.1,292,9.89
2017-07-18,"7.5",21.1,291,10.45
2017-07-18,"10",18.3,290,11.33
2017-07-18,"15",13.6,296,10.69
2017-07-18,"20",10.31,310,9.16
2017-07-18,"25",9.05,313,8.42
2017-07-18,"30",8.37,313,8.38
2017-07-18,"35",7.67,312,8.27
2017-07-18,"50",6.78,311,9.24
2017-07-18,"100",6.28,310,9.79
2017-07-18,"150",6.14,316,8.29
2017-07-18,"200",5.87,320,6.36
2017-07-18,"250",5.69,323,4.9
2017-07-18,"275",5.63,325,3.93
2017-07-18,"290",5.62,326,3.95
2017-07-18,"300",5.61,327,3.41
2017-07-18,"305",5.61,327,2.75
2017-07-18,"309",5.61,329,2.59
2017-08-09,"0",22.94,281,9.61
2017-08-09,"2.5",22.74,279,9.6
2017-08-09,"5",22.57,277,9.78
2017-08-09,"7.5",22.03,280,9.88
2017-08-09,"10",21.17,285,9.7
2017-08-09,"15",15.94,290,9.76
2017-08-09,"20",12,301,9.21
2017-08-09,"25",8.93,313,9.38
2017-08-09,"30",8.53,316,7.91
2017-08-09,"35",7.91,313,8.98
2017-08-09,"50",6.7,314,7.97
2017-08-09,"100",6.34,312,7.96
2017-08-09,"150",6.17,316,8.78
2017-08-09,"200",5.94,321,6.41
2017-08-09,"250",5.71,325,5.05
2017-08-09,"275",5.66,327,4
2017-08-09,"290",5.63,329,3.71
2017-08-09,"300",5.62,330,2.8
2017-08-09,"305",5.62,331,2.56
2017-08-09,"309",5.62,331,2.7
2017-08-22,"0",24.86,277,9.87
2017-08-22,"2.5",21.49,277,9.93
2017-08-22,"5",21.29,277,9.94
2017-08-22,"7.5",21.18,281,9.95
2017-08-22,"10",18.55,294,9.09
2017-08-22,"15",14.42,296,7.92
2017-08-22,"20",11.59,307,7.61
2017-08-22,"25",10.01,318,7.27
2017-08-22,"30",8.7,317,7.31
2017-08-22,"35",7.88,318,7.61
2017-08-22,"50",6.81,314,8.39
2017-08-22,"100",6.27,313,9.14
2017-08-22,"150",6.12,315,8.16
2017-08-22,"200",5.9,323,6.24
2017-08-22,"250",5.71,326,4.37
2017-08-22,"275",5.63,326,3.67
2017-08-22,"290",5.63,328,3.39
2017-08-22,"300",5.62,332,2.63
2017-08-22,"305",5.62,330,2.42
2017-08-22,"309",5.62,332,1.9
2017-09-04,"0",22.1,269,9.98
2017-09-04,"2.5",21.6,268,10.05
2017-09-04,"5",21.55,270,9.94
2017-09-04,"7.5",21.4,268,9.98
2017-09-04,"10",20.6,277,10.29
2017-09-04,"15",14.57,290,8.51
2017-09-04,"20",11.7,300,7.33
2017-09-04,"25",9.3,314,7.3
2017-09-04,"30",8.93,315,7.43
2017-09-04,"35",8.03,314,7.87
2017-09-04,"50",6.82,312,8.43
2017-09-04,"100",6.26,311,9.33
2017-09-04,"150",6.11,313,8.32
2017-09-04,"200",5.9,321,6.13
2017-09-04,"250",5.71,324,4.48
2017-09-04,"275",5.65,326,3.87
2017-09-04,"290",5.64,326,3.47
2017-09-04,"300",5.64,330,2.23
2017-09-04,"305",5.63,328,1.93
2017-09-04,"309",5.63,331,1.93
2017-09-25,"0",18.23,274,10.06
2017-09-25,"2.5",17.2,274,10.04
2017-09-25,"5",16.94,275,10.22
2017-09-25,"7.5",16.86,277,10.21
2017-09-25,"10",16.72,275,10.11
2017-09-25,"15",16.49,276,9.82
2017-09-25,"20",15.55,272,8.43
2017-09-25,"25",10.7,296,7.1
2017-09-25,"30",9.6,307,7.35
2017-09-25,"35",7.98,312,7.42
2017-09-25,"50",6.96,308,8.39
2017-09-25,"100",6.3,308,9.43
2017-09-25,"150",6.15,309,8.31
2017-09-25,"200",5.91,315,6.44
2017-09-25,"250",5.7,321,4.51
2017-09-25,"275",5.65,321,3.9
2017-09-25,"290",5.63,325,3.37
2017-09-25,"300",5.64,326,2.75
2017-09-25,"305",5.64,327,2.22
2017-09-25,"309",5.63,326,1.97
2017-10-09,"0",17.16,278,9.9
2017-10-09,"2.5",16.68,277,9.83
2017-10-09,"5",16.6,278,9.85
2017-10-09,"7.5",16.55,278,9.84
2017-10-09,"10",16.52,278,9.59
2017-10-09,"15",16.25,278,9.81
2017-10-09,"20",14.95,285,8.32
2017-10-09,"25",10.7,302,6.68
2017-10-09,"30",9.34,307,6.91
2017-10-09,"35",8.18,310,7.38
2017-10-09,"50",7.1,305,8.28
2017-10-09,"100",6.3,306,9.41
2017-10-09,"150",6.12,310,8.39
2017-10-09,"200",5.9,313,6.61
2017-10-09,"250",5.74,318,4.32
2017-10-09,"275",5.67,320,4.01
2017-10-09,"290",5.64,320,3.47
2017-10-09,"300",5.64,324,2.07
2017-10-09,"305",5.64,324,1.49
2017-10-09,"309",5.64,326,1.36
2017-10-24,"0",16.1,267,9.53
2017-10-24,"2.5",15.62,270,9.88
2017-10-24,"5",15.52,269,9.42
2017-10-24,"7.5",15.49,271,9.36
2017-10-24,"10",15.47,272,9.44
2017-10-24,"15",15.42,273,9.45
2017-10-24,"20",14.7,257,9.27
2017-10-24,"25",10.9,292,6.2
2017-10-24,"30",9.7,301,6.4
2017-10-24,"35",8.24,300,7.05
2017-10-24,"50",6.95,296,7.99
2017-10-24,"100",6.29,308,9.24
2017-10-24,"150",6.11,311,8.07
2017-10-24,"200",5.91,316,6.18
2017-10-24,"250",5.73,321,4.5
2017-10-24,"275",5.67,323,3.55
2017-10-24,"290",5.64,325,3.04
2017-10-24,"300",5.63,326,1.94
2017-10-24,"305",5.64,327,1.24
2017-10-24,"309",5.64,327,1.16
2017-11-21,"0",10.83,278,9.57
2017-11-21,"2.5",10.59,282,9.51
2017-11-21,"5",10.54,282,9.57
2017-11-21,"7.5",10.5,283,9.56
2017-11-21,"10",10.44,285,9.54
2017-11-21,"15",10.33,284,9.56
2017-11-21,"20",10.3,286,9.56
2017-11-21,"25",10.29,287,9.55
2017-11-21,"30",10.28,288,9.54
2017-11-21,"35",10.25,287,9.56
2017-11-21,"50",7.5,305,7.2
2017-11-21,"100",6.33,304,9.01
2017-11-21,"150",6.16,305,8.22
2017-11-21,"200",5.92,311,6.2
2017-11-21,"250",5.74,316,5.18
2017-11-21,"275",5.67,318,3.73
2017-11-21,"290",5.66,318,3.41
2017-11-21,"300",5.66,320,3.23
2017-11-21,"305",5.65,321,1.77
2017-11-21,"309",5.66,323,1.72
2017-12-21,"0",7.88,294,9.9
2017-12-21,"2.5",7.88,293,9.88
2017-12-21,"5",7.86,293,9.85
2017-12-21,"7.5",7.85,293,9.86
2017-12-21,"10",7.85,293,9.85
2017-12-21,"15",7.85,294,9.88
2017-12-21,"20",7.84,292,9.87
2017-12-21,"25",7.843,292,9.83
2017-12-21,"30",7.84,293,9.85
2017-12-21,"35",7.84,294,9.87
2017-12-21,"50",7.83,294,9.89
2017-12-21,"100",6.54,304,8.01
2017-12-21,"150",6.23,299,8.48
2017-12-21,"200",5.98,307,6.33
2017-12-21,"250",5.78,313,4.63
2017-12-21,"275",5.69,315,3.63
2017-12-21,"290",5.67,310,2.88
2017-12-21,"300",5.66,312,2.62
2017-12-21,"305",5.66,319,2.67
2017-12-21,"309",5.66,319,4.68
2018-01-23,"0",7.26,290,10.01
2018-01-23,"2.5",6.96,291,10.03
2018-01-23,"5",6.92,294,9.98
2018-01-23,"7.5",6.91,294,10.06
2018-01-23,"10",6.91,293,10.01
2018-01-23,"15",6.91,296,10.05
2018-01-23,"20",6.91,296,10.17
2018-01-23,"25",6.89,296,10.1
2018-01-23,"30",6.88,296,10.05
2018-01-23,"35",6.85,297,10.05
2018-01-23,"50",6.81,298,10
2018-01-23,"100",6.62,299,9.67
2018-01-23,"150",6.34,302,8.72
2018-01-23,"200",5.97,309,6.59
2018-01-23,"250",5.77,312,4.61
2018-01-23,"275",5.73,313,3.83
2018-01-23,"290",5.71,316,3.57
2018-01-23,"300",5.7,315,3.13
2018-01-23,"305",5.7,318,2.86
2018-01-23,"309",5.7,319,2.85
2018-02-14,"0",6.89,292,10.41
2018-02-14,"2.5",6.71,292,10.42
2018-02-14,"5",6.68,293,10.41
2018-02-14,"7.5",6.66,294,10.4
2018-02-14,"10",6.65,297,10.41
2018-02-14,"15",6.64,297,10.39
2018-02-14,"20",6.64,295,10.37
2018-02-14,"25",6.64,297,10.36
2018-02-14,"30",6.64,295,10.36
2018-02-14,"35",6.64,297,10.44
2018-02-14,"50",6.64,297,10.33
2018-02-14,"100",6.64,298,10.33
2018-02-14,"150",6.33,302,8.06
2018-02-14,"200",5.93,304,6.21
2018-02-14,"250",5.78,310,4.29
2018-02-14,"275",5.72,315,3.42
2018-02-14,"290",5.71,315,3.18
2018-02-14,"300",5.71,316,2.98
2018-02-14,"305",5.71,317,2.95
2018-02-14,"309",5.71,319,2.86
2018-03-06,"0",6.6,301,10.14
2018-03-06,"2.5",6.25,301,10.19
2018-03-06,"5",6.24,302,10.1
2018-03-06,"7.5",6.22,303,9.32
2018-03-06,"10",6.18,302,9.93
2018-03-06,"15",6.16,303,9.94
2018-03-06,"20",6.14,305,9.86
2018-03-06,"25",6.12,302,10.5
2018-03-06,"30",6.12,302,10.3
2018-03-06,"35",6.12,294,10.37
2018-03-06,"50",6.06,308,10.33
2018-03-06,"100",6.01,311,10.08
2018-03-06,"150",6.01,313,10.02
2018-03-06,"200",5.87,313,9.44
2018-03-06,"250",5.79,329,3.97
2018-03-06,"275",5.74,327,4.27
2018-03-06,"290",5.74,332,3.54
2018-03-06,"300",5.74,326,3.45
2018-03-06,"305",5.73,318,3.52
2018-03-06,"309",5.73,321,3.52
2018-03-26,"0",7.31,298,10.78
2018-03-26,"2.5",7.11,299,10.75
2018-03-26,"5",6.49,299,10.66
2018-03-26,"7.5",6.33,301,10.66
2018-03-26,"10",6.28,300,10.56
2018-03-26,"15",6.25,300,10.46
2018-03-26,"20",6.22,301,10.4
2018-03-26,"25",6.19,303,10.38
2018-03-26,"30",6.19,302,10.36
2018-03-26,"35",6.18,302,10.33
2018-03-26,"50",6.15,302,10.31
2018-03-26,"100",6.13,302,10.22
2018-03-26,"150",6.09,305,9.37
2018-03-26,"200",5.92,310,6.89
2018-03-26,"250",5.81,317,4.92
2018-03-26,"275",5.76,317,4.12
2018-03-26,"290",5.75,318,3.83
2018-03-26,"300",5.75,322,3.64
2018-03-26,"305",5.75,319,3.52
2018-03-26,"309",5.75,320,3.5
2018-04-09,"0",10.05,306,11.68
2018-04-09,"2.5",8.73,305,11.8
2018-04-09,"5",7.27,307,12.3
2018-04-09,"7.5",7.14,307,12.33
2018-04-09,"10",6.9,308,12.18
2018-04-09,"15",6.71,308,11.17
2018-04-09,"20",6.58,308,10.91
